"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q27","Q28","Q29","Q30","Q31","Q32","affiliative","selfenhancing","agressive","selfdefeating","age","gender","accuracy"
2,3,2,3,4,5,4,1,2,4,3,2,5,4,2,4,2,3,4,1,5,3,3,2,2,4,2,2,1,5,2,4,4.4,3.9,2.8,2.4,17,1,92
2,3,3,1,4,4,3,2,4,3,4,2,4,3,4,2,4,2,2,1,4,4,1,4,2,3,2,3,1,2,1,2,3.6,3,2.5,2.1,22,1,80
2,3,4,4,4,4,3,2,3,3,4,2,5,2,1,4,3,4,2,1,4,5,2,1,2,2,4,4,1,5,3,3,4,3.5,2.9,2.6,20,2,90
3,4,3,3,3,4,4,3,2,3,2,2,4,3,3,3,3,3,4,2,4,4,3,3,2,3,3,3,3,5,3,2,3.5,3.6,3.1,2.6,16,2,89
1,3,5,2,4,4,3,2,1,3,3,3,5,3,2,2,1,3,1,1,5,1,3,1,1,3,5,4,1,4,2,3,4.9,3,3,2.3,41,1,85
1,3,2,3,4,5,4,2,2,2,1,5,5,5,4,2,2,2,1,3,4,5,5,2,1,5,2,2,2,5,3,4,4.4,4,2.8,2.9,55,1,100
1,3,4,3,5,5,3,2,1,5,4,5,5,4,3,2,1,3,4,2,5,2,1,4,1,3,2,4,1,5,1,4,5,3.8,2.8,3.3,46,2,70
4,2,2,3,2,2,4,3,2,1,2,2,2,3,3,4,5,2,2,3,3,-1,4,1,4,3,2,5,5,3,4,3,2.1,2,2.9,3,23,2,80
1,5,5,4,5,5,4,5,1,4,5,4,5,5,1,1,1,4,3,4,5,2,1,3,1,5,4,5,2,5,1,4,4.9,4.4,3,3.8,25,1,95
1,4,3,2,4,4,5,1,3,3,5,3,4,5,2,5,2,3,4,1,4,2,1,1,1,4,5,5,2,5,1,1,4.1,3.8,3.3,2.4,23,2,80
1,2,4,3,-1,4,4,1,2,2,1,3,5,3,2,3,1,2,1,1,5,2,2,2,1,2,1,3,1,3,5,2,4.3,2.5,2.5,2.3,17,2,70
2,3,5,3,3,4,4,2,3,2,3,3,5,4,5,4,2,3,4,2,5,3,3,2,1,4,2,4,3,4,4,3,4,3.4,3.8,2.9,39,2,80
4,4,2,1,3,3,4,4,5,2,1,1,2,2,3,2,4,2,1,1,5,4,1,1,2,4,2,1,2,5,1,4,2.9,3.3,1.9,1.9,21,1,95
2,3,3,2,4,4,3,3,2,3,2,4,4,2,1,2,1,2,4,3,5,3,1,2,2,3,4,4,2,3,2,4,4.3,2.9,2.5,3,28,1,90
1,5,5,5,5,5,3,4,2,4,4,4,4,4,2,1,1,4,5,4,5,3,2,4,2,4,2,4,5,4,2,4,4.1,4.1,3.1,3.8,40,2,100
1,4,4,5,4,4,2,5,2,4,3,4,5,3,1,2,1,-1,3,4,5,2,2,1,1,4,1,2,1,3,1,3,4.8,3,2.1,3.3,16,1,89
1,4,3,4,3,4,3,4,1,4,2,4,5,2,3,3,1,4,2,4,5,4,4,4,1,4,2,5,3,2,4,5,4.5,3.5,2.9,4.1,25,1,90
3,4,2,4,3,5,2,2,3,4,4,1,5,4,4,2,2,2,2,2,4,3,2,2,2,3,3,3,3,4,3,2,3.6,3.6,2.8,2.3,20,2,100
3,3,5,2,3,5,3,1,2,3,3,1,5,4,3,4,2,3,2,1,5,3,2,2,1,4,1,1,3,5,3,2,4,3.8,2.8,1.8,26,1,80
2,3,4,4,5,5,4,2,3,1,1,3,5,4,5,3,3,2,1,1,5,3,4,1,1,5,1,4,1,5,5,4,4.4,3.5,3.1,2.8,20,2,100
2,3,3,1,3,5,4,1,2,3,2,2,4,4,5,4,1,2,3,1,5,4,3,2,1,3,3,5,2,4,3,4,4.3,3.5,3.3,2.5,25,1,70
4,4,1,1,2,3,4,1,5,2,1,2,3,2,4,5,4,2,1,1,3,4,3,1,3,1,1,2,1,4,5,1,2.6,2.8,2.5,1.8,16,2,90
2,3,4,5,4,5,2,5,1,3,3,5,5,4,4,2,1,3,2,5,5,2,3,3,1,4,2,4,2,5,3,4,4.6,3.6,2.9,4.1,18,1,80
3,3,2,2,3,4,4,3,3,4,1,3,5,5,2,2,1,5,4,2,5,2,4,3,1,5,1,3,3,5,5,2,4,4.1,2.9,2.5,29,2,80
1,4,4,2,4,4,3,3,1,4,4,4,4,-1,2,2,-1,3,5,4,5,1,1,2,2,4,4,4,1,4,1,3,4.8,3,3,3,17,1,100
1,3,5,5,4,5,2,3,2,3,3,2,5,4,2,3,1,3,5,2,5,3,2,3,1,3,3,1,2,4,2,3,4.6,3.5,3,2.8,27,1,92
3,4,2,4,3,5,3,4,2,4,3,4,4,4,4,2,3,4,4,4,4,4,3,3,2,4,2,4,4,4,3,3,3.4,4.1,3,3.5,23,2,95
2,5,2,3,4,4,3,4,3,4,2,2,5,5,3,3,2,4,3,2,5,4,2,3,1,4,2,4,3,5,3,2,4.1,4.4,2.5,2.9,20,1,98
2,3,2,5,2,5,3,1,4,4,3,2,4,4,5,5,2,4,4,1,3,4,1,4,2,5,2,2,5,5,2,3,3,4.3,2.8,2.9,25,1,100
3,4,3,2,3,5,4,3,2,4,3,3,5,3,4,4,1,2,5,4,5,3,2,1,1,4,4,1,2,3,2,2,4.3,3.5,3.4,2.5,28,2,70
2,4,2,2,3,4,3,4,2,2,1,4,4,1,3,1,2,2,1,4,4,2,1,2,1,1,1,3,2,4,2,3,4,2.5,1.8,2.9,24,1,80
1,4,5,4,4,5,1,3,2,4,2,3,5,3,1,5,1,4,5,4,5,4,2,4,1,4,3,5,2,4,2,4,4.6,4,2.6,4,14,1,95
1,3,4,5,5,3,5,2,1,1,1,5,5,2,2,2,1,2,4,2,5,2,3,2,1,2,1,5,1,4,4,4,5,2.4,3,3.4,18,1,90
3,2,3,3,4,4,3,1,4,2,2,2,5,2,4,5,3,2,2,1,5,5,2,3,2,2,4,5,2,4,3,3,3.8,2.9,2.9,2.9,19,1,90
2,1,4,4,4,5,4,1,4,2,2,2,5,1,3,4,3,1,2,1,5,4,4,1,1,1,1,1,2,4,4,1,4,2.4,3,1.9,14,1,85
1,5,3,1,5,5,3,2,2,4,2,2,5,5,4,4,1,5,3,1,5,1,3,1,1,5,2,3,1,5,3,1,4.9,4.4,2.9,1.9,26,2,99
1,2,2,1,5,4,5,3,4,1,1,2,5,1,5,3,1,1,3,2,5,3,3,1,1,1,1,3,1,2,1,3,4.6,1.9,2.6,2.3,42,1,95
2,2,5,2,4,5,2,4,2,5,4,2,4,2,2,4,1,3,3,2,5,5,3,3,2,3,5,4,2,4,4,3,4.3,3.6,3.5,3,15,1,99
1,3,4,3,4,5,1,3,2,3,5,3,5,4,1,3,2,3,4,2,5,4,2,2,1,4,1,2,1,5,1,3,4.6,3.9,2.4,2.6,20,1,90
1,5,4,2,5,4,4,4,2,4,3,4,5,4,4,4,2,3,4,3,5,2,3,3,1,4,3,3,2,4,3,3,4.6,3.8,3.5,3.3,32,2,95
2,4,3,3,4,4,1,2,3,4,3,2,4,4,4,5,1,4,3,1,5,3,3,2,2,4,2,3,2,3,3,2,4.1,3.8,2.8,2.5,20,1,98
2,4,4,1,5,4,2,2,4,2,4,2,4,3,2,4,2,2,4,2,4,3,1,4,4,3,4,3,1,2,2,1,3.8,2.9,2.9,2.4,15,1,100
1,5,4,5,4,5,3,3,2,4,3,2,4,4,2,2,2,4,2,3,4,2,5,4,2,4,1,3,2,4,2,4,4.1,4,2.8,3.3,21,1,60
2,4,3,3,4,4,4,3,4,3,-1,2,5,3,3,3,2,4,3,3,5,4,2,5,1,3,-1,1,4,4,2,5,3.9,3.6,2.1,3.1,19,1,90
1,5,4,4,5,5,4,3,1,5,5,3,5,5,2,4,1,5,5,2,5,1,3,1,1,5,2,4,1,5,1,5,5,4.5,3.3,3.3,17,1,87
2,4,2,3,5,5,3,4,3,1,2,3,5,3,5,4,1,2,4,3,5,3,3,2,1,4,1,5,4,3,4,2,4.3,3.1,3,3.3,28,1,100
2,4,4,3,4,4,2,4,2,2,2,3,3,3,2,4,4,4,3,2,4,3,2,4,2,4,2,4,2,4,3,4,3.6,3.5,2.5,3.5,50,1,95
1,3,3,3,5,4,2,4,1,4,2,4,5,5,3,2,1,5,4,3,5,2,2,3,1,5,1,4,2,4,1,5,4.9,4,2.3,3.5,22,2,89
2,4,3,2,5,4,2,5,1,4,1,5,5,3,3,4,1,3,2,1,5,1,3,2,1,4,1,4,1,5,5,5,4.9,3.5,2.5,3.5,29,2,90
1,4,5,1,5,5,1,1,1,4,5,2,5,4,1,4,1,3,5,1,4,3,1,1,1,1,4,2,1,3,1,5,4.9,3.4,2.9,2.1,24,1,95
1,3,4,3,4,5,5,2,3,4,2,4,5,3,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.3,1.9,1.6,1.5,39,2,30
1,4,3,2,5,5,2,4,2,3,3,3,5,4,2,3,1,4,5,3,5,3,2,2,1,4,2,4,1,4,1,3,4.9,3.9,2.5,3,25,2,80
2,4,2,3,3,4,3,2,2,3,3,3,5,3,5,5,2,3,4,2,5,3,4,2,1,4,1,3,2,3,4,2,4.3,3.4,3.3,2.8,31,1,90
3,2,1,4,4,4,2,4,2,2,1,5,5,1,5,2,2,2,3,3,5,3,3,3,1,3,2,4,2,1,3,4,4.3,2.3,2.5,3.6,25,1,99
2,4,4,2,3,4,3,1,2,5,2,3,4,3,3,3,2,4,2,2,4,2,3,3,2,5,2,2,2,4,2,2,3.9,3.9,2.6,2.3,43,2,90
1,2,4,4,4,4,4,3,4,2,1,1,5,3,5,4,2,2,5,2,5,4,1,3,1,3,2,5,4,5,5,2,4,3.1,3.4,3,22,2,90
1,4,4,3,5,5,4,1,2,3,4,1,5,4,2,4,2,2,4,1,5,3,2,3,1,4,4,4,1,5,1,3,4.8,3.8,3.1,2.5,23,1,87
2,3,3,4,3,4,3,3,3,1,1,4,5,3,2,2,2,4,4,2,5,4,3,3,2,5,2,3,4,4,4,5,3.8,3.5,2.8,3.3,21,2,93
3,4,3,3,3,4,4,3,3,3,3,4,4,4,3,3,2,3,3,3,4,2,2,2,2,4,2,4,3,3,3,3,3.5,3.4,2.9,3.1,21,1,90
1,4,2,1,4,5,5,1,5,5,3,4,5,5,5,1,1,4,5,1,3,5,5,1,1,5,2,5,1,5,5,2,4.1,4.8,4,2,18,2,100
4,2,4,3,1,2,5,2,5,2,2,1,1,1,5,5,5,1,1,1,3,3,4,3,5,1,1,1,2,2,4,1,1.8,1.8,3.3,2.1,16,2,70
2,1,2,1,3,2,3,1,2,1,4,4,3,1,5,3,1,2,2,1,5,5,4,2,2,1,3,1,2,2,4,1,4,1.9,3.4,1.8,40,2,95
2,4,2,2,3,5,3,2,3,4,3,2,4,3,4,2,1,3,4,1,5,3,4,2,2,5,4,3,4,4,3,2,3.8,3.9,3.4,2,20,2,60
2,4,3,3,3,4,2,1,1,5,2,2,5,3,4,2,1,4,2,1,5,2,4,2,1,5,1,2,2,5,2,4,4.5,4,2.5,2.1,21,3,80
2,5,2,2,4,4,5,1,3,3,1,3,5,4,5,4,1,4,3,1,5,2,1,3,1,5,2,2,2,3,4,3,4.4,3.8,2.9,2.4,33,2,100
1,4,5,3,4,5,1,2,2,4,2,3,5,3,2,3,1,3,4,1,5,4,1,4,1,4,5,5,2,4,1,3,4.6,3.9,2.6,3,20,1,90
2,4,3,4,3,5,4,5,2,5,3,3,5,5,5,2,2,5,5,4,5,3,4,3,1,5,4,5,5,5,2,5,3.9,4.6,3.8,3.9,15,2,80
1,4,1,4,3,4,3,4,3,4,2,4,5,3,5,3,2,3,4,1,5,1,2,2,1,3,1,4,3,4,2,4,4.1,3.3,2.5,3.3,24,1,90
1,3,3,2,5,4,4,2,4,3,3,3,5,3,5,4,1,3,3,1,5,4,5,2,1,4,1,5,1,4,3,3,4.6,3.5,3.4,2.8,18,2,100
2,5,5,4,4,5,2,4,2,5,2,3,5,5,4,4,1,5,5,2,5,4,2,1,1,5,2,5,1,5,2,4,4.6,4.9,3,3.4,18,2,95
1,4,4,5,4,5,4,5,1,4,1,4,5,3,4,2,1,4,3,4,5,4,3,3,1,5,1,5,3,5,5,3,4.6,4.3,3.1,3.9,29,1,80
2,4,2,3,4,4,3,3,2,4,3,3,4,4,4,2,2,4,3,3,4,3,3,3,1,4,2,4,2,3,2,3,4.1,3.8,2.8,3,40,2,7
1,3,3,4,5,5,4,3,1,2,2,3,5,4,2,2,2,2,4,3,5,3,4,4,1,3,3,3,1,5,2,4,4.9,3.4,3,3.3,33,2,100
2,4,5,3,4,5,3,4,2,5,2,3,5,4,4,3,2,4,4,3,5,2,3,4,1,5,3,5,1,5,3,4,4.5,4.3,3.4,3.6,20,2,97
2,3,2,3,3,4,4,3,3,3,3,4,5,4,4,3,2,4,3,3,5,3,2,2,1,4,2,4,3,4,4,3,4,3.6,3,3.1,20,1,90
2,3,1,3,3,3,4,3,1,3,2,5,4,1,5,3,2,2,2,3,5,5,5,3,2,2,1,1,3,3,4,2,4,2.8,3,2.9,15,1,90
1,5,5,4,5,5,3,2,1,4,4,3,5,4,3,4,1,3,5,1,5,1,2,3,1,4,2,5,1,5,1,5,5,3.9,3.1,3.4,15,0,100
2,5,3,4,2,3,5,2,3,2,4,4,5,2,5,3,3,2,2,2,4,4,4,1,2,2,1,4,5,4,5,4,3.3,3,3.6,3,19,1,100
1,3,3,1,5,5,4,2,2,2,4,2,5,3,3,4,1,1,4,1,5,3,2,1,1,4,3,2,1,4,2,1,4.9,3.1,3.1,1.8,16,2,80
1,4,5,3,5,5,2,2,1,4,5,3,5,5,3,2,1,4,5,3,5,1,1,3,1,5,2,5,1,5,1,4,5,4.1,3,3.1,15,0,100
2,4,2,4,4,4,4,4,4,4,2,2,4,5,4,4,2,4,4,2,5,2,4,2,2,4,2,2,2,4,4,2,3.9,3.9,3.3,2.8,15,2,100
3,3,2,3,3,3,5,3,3,2,2,2,5,5,5,4,1,2,2,2,5,4,3,2,1,2,1,1,1,3,3,3,4.3,3,2.9,2.5,40,1,100
3,2,3,3,2,4,2,3,4,2,2,2,4,3,4,4,4,2,4,2,3,4,3,1,3,4,2,4,4,5,3,2,2.6,3.3,2.9,2.6,19,3,80
1,1,5,3,4,4,4,5,2,3,1,5,5,5,4,1,5,3,1,4,5,4,1,2,1,4,1,4,1,5,5,2,4.3,3.6,2.8,3.3,49,2,90
1,3,2,2,5,5,2,1,4,3,5,1,5,3,4,5,1,2,4,1,5,4,4,2,1,2,2,1,2,4,4,1,4.5,3.3,3.4,1.8,15,1,99
2,2,3,3,2,4,3,1,5,3,3,3,5,3,3,3,2,4,3,1,5,4,2,3,2,4,1,3,3,3,4,1,3.5,3.4,2.8,2.3,18,1,95
1,4,5,3,4,5,5,1,2,4,2,1,5,5,5,5,1,4,3,1,5,1,4,2,1,3,1,5,1,5,2,1,4.8,3.9,3.4,2.4,19,2,100
1,4,4,2,3,5,4,2,2,4,4,2,5,5,3,3,1,3,5,2,5,1,2,1,1,5,2,3,2,3,1,2,4.5,3.8,3.1,2.1,26,1,100
2,3,3,1,4,4,3,1,1,4,2,1,5,3,5,4,2,3,2,1,3,3,4,3,1,4,2,1,2,4,3,1,4.3,3.5,3,1.6,40,2,85
5,5,4,4,5,5,5,2,3,3,3,4,5,5,5,5,3,3,5,2,5,4,3,2,1,5,2,5,3,5,3,3,3.8,4.4,3.8,3.4,18,2,100
2,3,2,3,3,3,4,2,3,2,3,3,3,2,4,3,3,2,2,2,3,3,4,3,2,3,1,2,3,3,4,2,3.3,2.6,3,2.5,33,2,75
1,4,2,2,4,5,4,4,1,3,2,4,5,2,3,4,3,3,2,2,5,4,3,5,1,3,1,5,3,5,3,3,4.4,3.6,2.5,3.6,15,2,96
1,3,5,2,5,4,3,4,1,4,2,3,5,4,2,1,1,4,3,4,5,2,2,2,1,4,3,5,1,4,2,3,5,3.6,2.8,3,32,1,100
1,4,2,1,2,5,1,1,5,2,4,1,5,3,2,5,3,4,4,1,4,2,1,2,1,4,3,4,4,5,1,2,3.4,3.6,2.3,2.1,29,2,95
3,4,2,5,1,4,3,4,3,5,3,4,4,2,5,3,3,5,4,4,3,4,2,3,2,-1,1,4,4,5,4,5,2.9,3.6,3,4,16,2,100
2,5,2,3,3,4,4,3,3,3,2,4,5,4,5,3,2,2,1,2,4,2,2,2,2,4,2,4,4,4,5,4,3.6,3.5,2.9,3.1,19,2,60
2,4,4,2,3,5,4,2,4,3,1,3,4,4,4,4,2,2,1,1,4,3,3,2,2,5,1,2,4,5,2,3,3.4,3.9,2.5,2.4,26,2,90
2,4,2,4,4,4,5,2,1,2,2,4,4,2,5,4,2,1,4,1,4,2,5,4,2,2,1,4,3,5,4,3,4,2.8,3.5,3.3,17,2,94
2,3,3,2,2,3,4,2,4,3,2,3,3,2,4,4,3,1,2,2,5,4,3,2,2,3,1,2,3,2,3,2,3.3,2.6,2.8,2.4,20,1,60
5,5,5,1,3,5,3,2,1,1,5,3,5,3,5,3,1,3,5,1,5,4,5,2,1,5,5,5,2,3,5,2,4.1,3.6,4.8,2.4,15,2,100
2,3,4,4,3,2,4,4,2,1,1,4,4,2,5,2,3,2,3,3,5,5,4,2,2,3,2,3,1,2,3,4,4,2.5,3.3,3.3,54,2,80
2,5,4,2,4,5,4,4,3,4,2,4,5,3,3,2,1,4,5,2,5,2,2,2,1,4,3,4,2,4,3,3,4.4,3.9,3.3,2.9,17,1,90
5,5,1,3,5,5,5,5,1,3,5,3,5,3,5,3,1,4,3,1,5,4,1,3,1,2,1,4,2,5,2,3,4.4,3.9,2.9,3.1,23,2,95
3,3,4,2,3,4,3,2,4,3,3,3,3,4,3,4,4,4,2,1,3,2,3,2,3,3,2,4,3,5,2,2,2.8,3.5,2.8,2.5,23,1,85
3,3,2,4,3,4,3,3,2,4,1,3,5,3,4,4,2,3,4,2,5,4,4,2,2,5,2,3,4,3,4,3,3.8,3.6,3,3,19,1,80
3,4,2,3,3,4,3,4,2,3,2,3,5,2,2,2,2,4,4,4,4,3,4,2,2,5,2,4,1,4,3,4,4,3.6,2.8,3.3,23,1,90
1,3,2,3,3,4,5,2,2,3,2,4,5,4,5,3,1,2,1,1,5,4,3,2,1,5,1,5,3,2,4,3,4.4,3.4,2.9,2.9,17,2,95
1,3,1,2,5,4,5,3,3,1,1,5,3,3,5,5,1,2,3,1,5,1,3,1,1,4,1,4,4,5,5,1,4.1,2.9,3,2.8,55,1,100
1,5,4,5,5,5,1,4,1,4,5,5,5,1,1,1,5,2,5,5,5,5,4,5,1,5,5,5,1,2,1,3,4.5,3.6,3.3,4.1,31,1,89
1,4,2,5,5,5,1,4,2,1,5,5,5,5,5,1,1,5,5,4,4,2,5,5,1,4,2,5,1,5,4,4,4.8,3.9,3.6,4.1,22,1,100
3,2,3,1,2,3,4,1,4,2,4,2,4,2,3,4,4,2,4,1,3,4,1,1,2,3,2,3,2,4,3,1,3,2.8,3,1.8,21,2,66
1,5,5,3,4,4,3,3,3,5,2,2,5,5,4,3,2,5,4,3,5,4,2,2,2,3,1,4,2,5,3,3,4.3,4.5,3,2.9,22,2,90
1,5,5,5,4,5,2,3,2,5,2,4,5,5,1,3,1,3,5,5,5,1,1,3,1,5,4,5,2,5,1,4,4.6,4.3,2.6,4,18,2,90
3,2,3,2,4,5,3,2,3,3,1,4,4,4,3,2,2,2,4,2,4,4,4,2,2,3,2,2,4,5,4,2,3.5,3.5,3,2.3,24,1,60
2,4,3,3,3,3,4,2,3,2,3,2,5,2,3,4,2,2,2,2,4,4,3,3,1,3,2,2,2,3,3,2,4,2.9,2.9,2.5,18,1,90
1,4,2,3,3,4,3,1,2,4,1,4,5,4,4,2,-1,4,1,1,5,2,3,1,1,4,1,4,2,4,4,2,4.6,3.8,2.4,2.3,57,2,100
1,4,5,2,4,5,3,1,2,5,2,1,5,3,2,4,1,4,5,1,5,1,2,1,1,5,3,4,1,4,1,1,4.8,3.9,2.9,1.9,15,2,100
2,3,2,2,4,5,3,4,1,4,5,5,4,2,2,2,2,2,4,4,1,5,3,3,2,3,5,3,4,5,1,4,3.5,3.6,3.1,3.4,45,1,100
2,4,2,2,5,4,3,3,4,4,4,5,5,4,4,3,1,4,5,3,5,4,2,2,1,5,4,4,5,4,3,4,4,4.1,3.4,3.3,57,1,95
1,4,4,1,5,5,1,4,2,3,4,2,5,4,5,5,1,2,5,1,5,4,1,5,1,4,5,5,1,2,5,1,4.9,3.5,3.8,3,15,2,90
2,4,3,2,4,5,3,2,4,2,4,3,5,3,2,4,2,1,4,1,4,4,4,2,1,4,3,5,2,5,2,1,4,3.5,3.1,2.5,17,1,95
4,5,2,5,3,4,3,1,2,4,5,4,3,5,5,3,4,5,4,3,4,4,3,5,3,5,1,1,3,5,4,2,3,4.6,3.4,3,18,1,90
1,5,4,1,5,4,3,5,2,5,5,5,5,5,2,1,1,4,5,5,5,1,3,2,1,5,4,4,1,4,4,5,4.9,4.1,3.8,3.5,15,1,100
3,2,2,3,2,2,3,3,2,1,3,3,3,1,2,3,4,2,2,3,3,4,3,3,3,3,2,4,4,3,3,3,2.8,2.3,2.5,3.1,20,1,86
1,3,5,4,5,5,2,4,2,1,2,4,5,2,4,1,1,1,5,5,5,5,2,5,1,2,1,5,3,5,3,4,4.6,3,3,4,16,2,90
1,2,4,2,4,4,4,2,2,1,1,3,5,4,5,4,2,1,3,1,4,4,2,2,1,3,1,5,2,3,3,2,4.4,2.8,2.9,2.6,17,2,80
4,3,2,2,3,4,3,4,3,1,2,2,5,2,4,3,2,1,2,3,5,2,4,3,1,2,4,5,5,5,5,2,3.5,2.5,3.3,3,16,2,80
1,4,3,4,4,5,3,3,2,4,3,5,5,5,4,2,1,4,4,4,5,3,4,4,1,4,3,3,2,5,1,4,4.6,4.3,3.1,3.6,16,1,100
2,1,5,3,3,2,4,4,1,2,4,2,5,1,1,1,3,1,4,4,3,3,1,5,5,3,3,4,5,3,1,3,3.1,2,2.9,3.3,16,1,100
3,5,2,4,4,5,5,3,2,4,2,3,5,5,5,3,3,4,5,2,5,2,4,2,2,5,3,4,3,5,5,3,3.9,4.4,3.9,3,16,1,90
1,5,2,4,3,5,3,1,2,1,2,5,5,2,5,3,2,2,3,1,5,3,4,2,1,4,2,5,4,5,1,2,4.1,3.4,2.8,2.9,16,2,90
1,4,4,3,5,3,2,2,3,-1,4,5,5,4,5,4,2,1,5,4,5,4,3,2,1,-1,2,4,3,4,2,3,4.4,2.5,3.4,3.4,18,1,89
1,3,4,4,3,4,2,3,2,1,2,4,4,2,2,2,1,1,4,3,4,4,1,2,1,3,4,3,1,4,1,4,4.4,2.8,2.5,3.1,20,1,87
3,2,3,2,4,4,3,3,4,3,2,4,4,4,5,2,2,2,4,4,5,4,4,2,2,4,2,5,4,4,4,4,3.5,3.4,3.4,3.3,47,1,70
2,4,3,2,5,5,5,3,1,3,3,2,5,3,3,-1,-1,-1,2,-1,5,1,3,1,1,5,5,3,1,5,3,4,5,3.3,3.4,1.9,19,2,3
5,2,2,1,4,2,3,4,2,2,2,4,5,2,5,4,5,1,2,1,2,2,4,2,2,2,3,2,2,4,3,3,3.1,2.1,3,2.6,17,1,80
1,4,3,4,5,5,2,5,2,3,4,5,5,5,3,2,1,3,5,5,5,3,3,5,1,4,2,2,1,5,2,5,4.9,4,3,4.1,16,1,80
2,4,5,5,4,5,4,4,1,4,2,4,5,4,1,3,1,4,5,2,5,2,1,4,1,4,4,5,1,4,1,4,4.8,3.9,2.9,3.9,20,1,100
1,3,2,4,5,4,5,2,3,3,1,4,5,2,4,4,1,2,2,2,5,2,2,3,1,4,1,4,3,1,4,3,4.5,2.6,2.6,3.3,17,1,80
2,1,2,3,4,4,5,1,2,2,1,2,4,2,3,4,1,1,2,2,5,3,4,2,1,2,1,1,1,4,5,2,4.5,2.4,2.9,2.1,18,2,85
2,4,3,5,5,4,3,4,2,4,2,5,4,1,2,2,1,3,5,4,5,4,4,4,1,3,1,4,2,4,4,5,4.5,3.4,3,4.1,16,1,86
1,3,3,3,4,5,3,2,2,3,2,3,5,5,4,3,1,4,4,1,5,1,4,3,1,4,1,4,1,5,4,2,4.8,3.8,3.1,2.6,17,2,90
2,4,3,3,4,5,3,4,3,3,3,4,4,3,3,4,3,3,3,3,3,4,4,2,3,4,3,4,2,4,4,3,3.5,3.8,3.3,3.4,30,1,80
1,2,4,2,4,3,2,2,1,3,4,4,5,3,1,3,1,3,4,2,4,4,1,1,1,4,5,4,1,1,1,4,4.8,2.9,2.8,2.8,24,1,80
1,3,4,3,4,5,1,3,4,3,4,3,5,4,4,4,1,3,5,3,5,3,2,2,1,5,2,3,2,3,1,3,4.4,3.6,2.9,3,17,1,90
2,2,3,3,4,3,4,2,2,3,1,3,5,4,2,2,2,2,2,2,5,3,2,3,1,3,2,2,2,3,4,4,4.4,2.9,2.5,2.6,31,1,90
1,1,5,5,5,5,5,5,1,5,1,1,5,5,5,5,1,1,5,1,5,3,5,5,1,5,1,5,1,5,3,5,5,3.8,3.8,4,19,2,100
4,2,3,4,2,3,3,3,5,3,2,4,2,3,4,3,4,3,3,2,2,3,1,4,4,4,2,2,5,4,3,3,1.8,3.1,2.6,3.1,32,1,80
1,3,5,3,5,5,4,3,2,1,5,2,5,1,4,2,1,1,5,2,5,2,2,1,1,1,1,4,1,1,2,2,4.9,1.9,3.5,2.4,19,1,100
2,2,4,5,5,5,2,4,4,4,4,5,4,4,4,1,1,1,2,2,4,2,1,3,4,4,4,4,3,4,1,4,3.6,3.3,2.8,3.5,15,1,75
1,1,5,2,3,4,3,1,3,1,4,4,4,3,2,4,1,1,5,1,4,5,2,3,2,3,4,3,2,4,1,1,4,2.8,3.3,2.4,22,2,100
1,5,4,4,4,5,5,3,2,4,2,2,5,5,4,4,1,4,3,1,4,1,3,2,1,5,1,5,3,5,3,2,4.4,4.3,3.1,2.9,21,2,99
2,4,5,3,4,4,4,5,1,4,4,4,5,5,5,2,1,5,4,5,5,2,3,5,1,4,3,4,1,4,1,4,4.8,4,3.6,4,22,2,85
3,2,4,3,4,3,4,3,2,2,3,4,4,3,3,2,2,2,3,2,4,4,3,2,2,2,2,2,2,2,3,4,3.9,2.5,3.1,2.8,35,2,90
